"state","puma2k","puma12","stab","PUMAname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","puma2k to puma12 alloc factor","puma12 to puma2k alloc factor"
"12","02606","10306","FL","Pinellas County (Central)--Greater Pinellas Park City","1202606",-82.694415,27.841961,88132,0.782151,0.805366 
"12","02606","10307","FL","Pinellas County (Southeast)--St. Petersburg City (East)","1202606",-82.636544,27.848899,24547,0.217849,0.161601 
"12","02607","10307","FL","Pinellas County (Southeast)--St. Petersburg City (East)","1202607",-82.64684,27.769769,119537,1,0.78695 
"12","02608","10305","FL","Pinellas County (West Central)--Greater Seminole City","1202608",-82.775953,27.780458,10884,0.089339,0.100983 
"12","02608","10306","FL","Pinellas County (Central)--Greater Pinellas Park City","1202608",-82.721427,27.80913,83,0.000681,0.000758 
"12","02608","10307","FL","Pinellas County (Southeast)--St. Petersburg City (East)","1202608",-82.676712,27.745662,13,0.000107,0.000086 
"12","02608","10308","FL","Pinellas County (South Central)--St. Petersburg City (West)","1202608",-82.713854,27.763554,110848,0.909873,1 
"12","02701","05701","FL","Hillsborough County (Central)--Tampa City (Central)","1202701",-82.440189,28.010652,139898,1,1 
"12","02702","05702","FL","Hillsborough County (Southwest)--Tampa City (South)","1202702",-82.491869,27.929009,156280,1,1 
"12","02703","05703","FL","Hillsborough County (Northwest)","1202703",-82.583047,28.046943,147714,1,1 
"12","02704","05704","FL","Hillsborough County (North Central)","1202704",-82.49901,28.073268,154649,1,1 
"12","02705","05705","FL","Hillsborough County (North Central)--Tampa City (North)","1202705",-82.380087,28.085817,146416,1,1 
"12","02706","05706","FL","Hillsborough County (Northeast)","1202706",-82.189549,28.002566,125158,1,1 
"12","02707","05707","FL","Hillsborough County (Central)","1202707",-82.310301,27.924113,178275,1,1 
"12","02708","05708","FL","Hillsborough County (South County)","1202708",-82.314428,27.796118,180836,1,1 
"12","02801","08101","FL","Manatee County (North)","1202801",-82.568494,27.498794,22750,0.166425,0.211553 
"12","02801","08102","FL","Manatee County (West Central)","1202801",-82.588728,27.474298,113948,0.833574,1 
"12","02802","08101","FL","Manatee County (North)","1202802",-82.493025,27.541233,84788,0.455519,0.788446 
"12","02802","08103","FL","Manatee County (South)","1202802",-82.495119,27.421582,101347,0.544481,1 
"12","02901","11501","FL","Sarasota County (North)","1202901",-82.516815,27.335056,123642,0.69004,1 
"12","02901","11502","FL","Sarasota County (Central & Gulf Coast)","1202901",-82.464177,27.291388,55539,0.30996,0.422687 
"12","02902","11502","FL","Sarasota County (Central & Gulf Coast)","1202902",-82.461872,27.170756,75856,0.378774,0.577312 
"12","02902","11503","FL","Sarasota County (East)","1202902",-82.290694,27.06784,124411,0.621225,1 
"12","03000","01500","FL","Charlotte County","1203000",-82.119939,26.954793,159978,1,1 
"12","03100","02700","FL","Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties","1203100",-81.61911,27.422491,150505,0.705262,1 
"12","03100","09300","FL","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties","1203100",-81.216185,26.854244,62898,0.294738,0.611289 
"12","03200","06100","FL","Indian River County","1203200",-80.440607,27.671828,138028,0.775333,1 
"12","03200","09300","FL","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties","1203200",-80.822166,27.272058,39996,0.224666,0.38871 
"12","03300","11101","FL","St. Lucie County (North)","1203300",-80.342974,27.42946,102496,0.368971,1 
"12","03300","11102","FL","St. Lucie County (South)","1203300",-80.359157,27.284629,175293,0.631029,1 
"12","03400","08500","FL","Martin County","1203400",-80.244398,27.1443,146318,1,1 
"12","03501","09901","FL","Palm Beach County (Northeast)","1203501",-80.117795,26.914349,103754,0.47978,1 
"12","03501","09902","FL","Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities","1203501",-80.094133,26.811775,112499,0.520219,0.999955 
"12","03502","09903","FL","Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town","1203502",-80.087526,26.711999,142518,1,1 
"12","03503","09904","FL","Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North)","1203503",-80.121131,26.643275,124204,1,1 
"12","03504","09905","FL","Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City","1203504",-80.098067,26.600977,125430,0.999984,1 
"12","03504","09906","FL","Palm Beach County (East Central)--Greater Boynton Beach City (North)","1203504",-80.052593,26.572889,2,0.000016,0.000013 
"12","03505","09906","FL","Palm Beach County (East Central)--Greater Boynton Beach City (North)","1203505",-80.105185,26.536229,149189,1,0.999986 
"12","03506","09907","FL","Palm Beach County (Southeast)--Greater Delray Beach City","1203506",-80.113863,26.458626,114816,1,1 
"12","03507","09908","FL","Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town","1203507",-80.110216,26.371479,106704,1,1 
"12","03508","09909","FL","Palm Beach County (West of Boca Raton City)","1203508",-80.194166,26.361142,103727,1,1 
"12","03509","09902","FL","Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities","1203509",-80.179813,26.743784,5,0.000021,0.000044 
"12","03509","09910","FL","Palm Beach County (Central)--Wellington Village & Agricultural Reserve","1203509",-80.220123,26.618636,102440,0.431706,1 
"12","03509","09911","FL","Palm Beach County (West)--Glades & Western Communities","1203509",-80.348976,26.730811,134846,0.568273,1 
"12","03601","01101","FL","Broward County (West)--Coral Springs & Parkland Cities","1203601",-80.256261,26.276842,144189,1,0.999861 
"12","03602","01102","FL","Broward County (North Central)--Margate & Coconut Creek Cities","1203602",-80.198574,26.262631,108754,0.928656,1 
"12","03602","01105","FL","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities","1203602",-80.212517,26.21432,8355,0.071344,0.049692 
"12","03603","01103","FL","Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities","1203603",-80.118149,26.299523,93436,0.905291,0.922078 
"12","03603","01104","FL","Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities","1203603",-80.124428,26.264631,9775,0.094709,0.082846 
"12","03604","01103","FL","Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities","1203604",-80.107079,26.267442,7896,0.071201,0.077922 
"12","03604","01104","FL","Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities","1203604",-80.124757,26.226117,93135,0.839826,0.789346 
"12","03604","01105","FL","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities","1203604",-80.167576,26.205239,9867,0.088974,0.058685 
"12","03605","01104","FL","Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities","1203605",-80.108645,26.180698,15080,0.10963,0.127807 
"12","03605","01105","FL","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities","1203605",-80.126445,26.189501,27,0.000196,0.000161 
"12","03605","01108","FL","Broward County (East Central)--Fort Lauderdale City (Central)","1203605",-80.148064,26.12435,122447,0.890174,0.886302 
"12","03606","01105","FL","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities","1203606",-80.20969,26.19486,149885,0.841984,0.891461 
"12","03606","01107","FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities","1203606",-80.200843,26.165515,28129,0.158016,0.280432 
"12","03607","01106","FL","Broward County (Central)--Plantation & Sunrise Cities","1203607",-80.274556,26.175699,27629,0.258425,0.167215 
"12","03607","01107","FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities","1203607",-80.220153,26.157677,72177,0.6751,0.719568 
"12","03607","01108","FL","Broward County (East Central)--Fort Lauderdale City (Central)","1203607",-80.193947,26.11402,7107,0.066475,0.051442 
"12","03608","01106","FL","Broward County (Central)--Plantation & Sunrise Cities","1203608",-80.267443,26.138897,137601,0.949214,0.832784 
"12","03608","01108","FL","Broward County (East Central)--Fort Lauderdale City (Central)","1203608",-80.208414,26.097764,7362,0.050785,0.053288 
"12","03609","01108","FL","Broward County (East Central)--Fort Lauderdale City (Central)","1203609",-80.18308,26.08954,1239,0.010264,0.008968 
"12","03609","01109","FL","Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities","1203609",-80.185495,26.043167,75771,0.627716,0.748392 
"12","03609","01110","FL","Broward County (Central)--Davie Town & Cooper City","1203609",-80.242039,26.070305,37424,0.310035,0.331894 
"12","03609","01113","FL","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities","1203609",-80.117834,25.996802,6275,0.051985,0.053543 
"12","03610","01101","FL","Broward County (West)--Coral Springs & Parkland Cities","1203610",-80.460152,26.006734,20,0.000125,0.000139 
"12","03610","01110","FL","Broward County (Central)--Davie Town & Cooper City","1203610",-80.301677,26.078058,75335,0.470417,0.668106 
"12","03610","01111","FL","Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town","1203610",-80.38795,26.094691,84790,0.529458,0.636446 
"12","03611","01111","FL","Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town","1203611",-80.371973,26.018675,48434,0.343728,0.363553 
"12","03611","01112","FL","Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities","1203611",-80.310797,26.00696,50527,0.358581,0.393026 
"12","03611","01113","FL","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities","1203611",-80.256535,26.011754,41691,0.295874,0.355737 
"12","03611","01114","FL","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities","1203611",-80.226394,25.994214,256,0.001817,0.002307 
"12","03612","01112","FL","Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities","1203612",-80.352833,25.979678,78032,0.504125,0.606974 
"12","03612","01114","FL","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities","1203612",-80.224907,25.98403,76755,0.495875,0.691655 
"12","03613","01109","FL","Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities","1203613",-80.147703,26.021911,25474,0.197985,0.251607 
"12","03613","01113","FL","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities","1203613",-80.186159,26.009607,69230,0.53806,0.59072 
"12","03613","01114","FL","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities","1203613",-80.136668,25.986713,33962,0.263955,0.306038 
"12","03701","02101","FL","Collier County (Northwest)","1203701",-81.783526,26.251078,73505,0.534613,0.706676 
"12","03701","02102","FL","Collier County (Southwest)","1203701",-81.763906,26.145275,63987,0.465387,0.587619 
"12","03702","02101","FL","Collier County (Northwest)","1203702",-81.716668,26.253695,30510,0.16579,0.293323 
"12","03702","02102","FL","Collier County (Southwest)","1203702",-81.712906,26.159977,44905,0.244012,0.412381 
"12","03702","02103","FL","Collier County (East)","1203702",-81.594581,26.198637,108613,0.590198,1 
"12","03800","07101","FL","Lee County (South & West)--Barrier Islands Region","1203800",-82.01942,26.559961,6229,0.040559,0.051781 
"12","03800","07102","FL","Lee County (Northwest)--Cape Coral City","1203800",-81.974151,26.6243,147242,0.958744,0.930692 
"12","03800","07104","FL","Lee County (Central)--Greater Fort Myers City","1203800",-81.923978,26.632629,107,0.000697,0.00106 
"12","03901","07101","FL","Lee County (South & West)--Barrier Islands Region","1203901",-81.958255,26.499083,73201,0.456507,0.608507 
"12","03901","07102","FL","Lee County (Northwest)--Cape Coral City","1203901",-82.047722,26.718327,2699,0.016832,0.01706 
"12","03901","07105","FL","Lee County (Southeast)--Bonita Springs City & Estero (East)","1203901",-81.78888,26.396726,84450,0.52666,0.819966 
"12","03902","07102","FL","Lee County (Northwest)--Cape Coral City","1203902",-81.923651,26.709107,8266,0.046389,0.052248 
"12","03902","07103","FL","Lee County (Northeast)--Lehigh Acres & North Fort Myers","1203902",-81.71334,26.639798,133913,0.751518,0.982379 
"12","03902","07104","FL","Lee County (Central)--Greater Fort Myers City","1203902",-81.838109,26.646231,28541,0.160172,0.282741 
"12","03902","07105","FL","Lee County (Southeast)--Bonita Springs City & Estero (East)","1203902",-81.728762,26.486493,7470,0.041922,0.07253 
"12","03903","07101","FL","Lee County (South & West)--Barrier Islands Region","1203903",-81.890503,26.548641,40866,0.322704,0.339712 
"12","03903","07103","FL","Lee County (Northeast)--Lehigh Acres & North Fort Myers","1203903",-81.808246,26.681822,2402,0.018968,0.017621 
"12","03903","07104","FL","Lee County (Central)--Greater Fort Myers City","1203903",-81.851511,26.618215,72296,0.570896,0.716199 
"12","03903","07105","FL","Lee County (Southeast)--Bonita Springs City & Estero (East)","1203903",-81.821186,26.537796,11072,0.087432,0.107503 
"12","04001","08603","FL","Miami-Dade County (Northeast)--Greater North Miami Beach City (West)","1204001",-80.173263,25.950695,62602,0.520348,0.621545 
"12","04001","08604","FL","Miami-Dade County (Northeast)--Aventura City & Surfside Town","1204001",-80.13502,25.95259,57706,0.479652,0.574572 
"12","04002","08602","FL","Miami-Dade County (North Central)--Miami Gardens City (North & West)","1204002",-80.25587,25.949327,93745,0.866125,0.925209 
"12","04002","08603","FL","Miami-Dade County (Northeast)--Greater North Miami Beach City (West)","1204002",-80.210867,25.937955,5232,0.048339,0.051946 
"12","04002","08605","FL","Miami-Dade County--North Miami City (Southwest) & Golden Glades (West)","1204002",-80.230016,25.934738,9258,0.085536,0.087754 
"12","04003","08601","FL","Miami-Dade County (North Central)--Greater Miami Lakes Town","1204003",-80.325717,25.925123,114465,0.853847,1 
"12","04003","08602","FL","Miami-Dade County (North Central)--Miami Gardens City (North & West)","1204003",-80.262544,25.920294,7578,0.056528,0.07479 
"12","04003","08607","FL","Miami-Dade County (Northeast)--Hialeah City (North Central)","1204003",-80.353773,25.890847,6441,0.048046,0.064116 
"12","04003","08609","FL","Miami-Dade County (Northeast)--Hialeah City (South Central)","1204003",-80.331679,25.865548,5574,0.041579,0.055185 
"12","04004","08607","FL","Miami-Dade County (Northeast)--Hialeah City (North Central)","1204004",-80.321875,25.882621,88515,0.7764,0.881105 
"12","04004","08609","FL","Miami-Dade County (Northeast)--Hialeah City (South Central)","1204004",-80.307215,25.861418,25492,0.2236,0.252381 
"12","04005","08606","FL","Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview","1204005",-80.229786,25.839766,11953,0.087184,0.118215 
"12","04005","08607","FL","Miami-Dade County (Northeast)--Hialeah City (North Central)","1204005",-80.285059,25.875848,5501,0.040124,0.054759 
"12","04005","08609","FL","Miami-Dade County (Northeast)--Hialeah City (South Central)","1204005",-80.282441,25.851752,69940,0.510135,0.692434 
"12","04005","08610","FL","Miami-Dade County (Central)--Miami Springs City & Miami International Airport","1204005",-80.258848,25.822509,49707,0.362557,0.492524 
"12","04006","08605","FL","Miami-Dade County--North Miami City (Southwest) & Golden Glades (West)","1204006",-80.222132,25.904323,21500,0.211215,0.203793 
"12","04006","08606","FL","Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview","1204006",-80.238903,25.876008,80290,0.788765,0.79407 
"12","04006","08607","FL","Miami-Dade County (Northeast)--Hialeah City (North Central)","1204006",-80.291693,25.890758,2,0.00002,0.00002 
"12","04007","08603","FL","Miami-Dade County (Northeast)--Greater North Miami Beach City (West)","1204007",-80.176554,25.924515,32886,0.251372,0.326509 
